source,client,idx,dt_ns
frame,standalone,592,21253800
frame,standalone,593,19835700
frame,standalone,594,20412300
frame,standalone,595,18498000
frame,standalone,596,23921700
frame,standalone,597,21236100
frame,standalone,598,27181500
frame,standalone,599,22651900
frame,standalone,600,23970200
frame,standalone,601,27765200
frame,standalone,602,23699100
frame,standalone,603,22299200
frame,standalone,604,26380500
frame,standalone,605,20664100
frame,standalone,606,23536800
frame,standalone,607,24833500
frame,standalone,608,22908600
frame,standalone,609,20263200
frame,standalone,610,25281600
frame,standalone,611,20891200
frame,standalone,612,21830100
frame,standalone,613,22590200
frame,standalone,614,22482400
frame,standalone,615,24232300
frame,standalone,616,19792800
frame,standalone,617,20396200
frame,standalone,618,21574000
frame,standalone,619,20336200
frame,standalone,620,19381200
frame,standalone,621,19873700
frame,standalone,622,24055900
frame,standalone,623,23369500
frame,standalone,624,18368900
frame,standalone,625,21262100
frame,standalone,626,22245400
frame,standalone,627,21981700
frame,standalone,628,20614100
frame,standalone,629,21600200
frame,standalone,630,23617900
frame,standalone,631,20685500
frame,standalone,632,22510800
frame,standalone,633,20811600
frame,standalone,634,20756000
frame,standalone,635,22133400
frame,standalone,636,21225800
frame,standalone,637,22975000
frame,standalone,638,24291100
frame,standalone,639,22693800
frame,standalone,640,19591100
frame,standalone,641,24369700
frame,standalone,642,20411100
frame,standalone,643,18686200
frame,standalone,644,21272900
frame,standalone,645,22305300
frame,standalone,646,21917300
frame,standalone,647,21295800
frame,standalone,648,21348200
frame,standalone,649,21476100
frame,standalone,650,21083200
frame,standalone,651,22135900
frame,standalone,652,22201700
frame,standalone,653,26542700
frame,standalone,654,26509400
frame,standalone,655,21921700
frame,standalone,656,24415300
frame,standalone,657,24554500
frame,standalone,658,20147600
frame,standalone,659,21518700
frame,standalone,660,25666400
frame,standalone,661,23780700
frame,standalone,662,23234000
frame,standalone,663,21836600
frame,standalone,664,20954700
frame,standalone,665,24063400
frame,standalone,666,21883800
frame,standalone,667,34631200
frame,standalone,668,26188100
frame,standalone,669,25744800
frame,standalone,670,31792100
frame,standalone,671,24154700
frame,standalone,672,21961600
frame,standalone,673,27795900
frame,standalone,674,21692400
frame,standalone,675,23866900
frame,standalone,676,28743000
frame,standalone,677,22787000
frame,standalone,678,23811600
frame,standalone,679,20702700
frame,standalone,680,21114100
frame,standalone,681,24516600
frame,standalone,682,21647300
frame,standalone,683,26777800
frame,standalone,684,28416300
frame,standalone,685,21361800
frame,standalone,686,20974300
frame,standalone,687,28749100
frame,standalone,688,27982500
frame,standalone,689,22086700
